YEAR,WHO Region,Income Group,Funder Type,Risk F,Funding
2011,Americas,Lower middle income,Bilaterals,.,0.006853706
2011,Western Pacific,Lower middle income,Bilaterals,.,0.007434746
2011,South-East Asia,Lower middle income,Bilaterals,.,0.003596761
2011,Western Pacific,Upper middle income,Bilaterals,.,0.007279478
2011,Western Pacific,Lower middle income,Bilaterals,.,0.00256059
2011,Africa,Low income,Bilaterals,.,0.006678914
2011,Africa,Low income,Bilaterals,.,0.005283107
2011,Africa,Low income,Bilaterals,.,0.005283107
2011,Americas,Not applicable,Bilaterals,4,0.008932616
2011,Western Pacific,Upper middle income,Bilaterals,.,0.009357469
2011,Africa,Low income,Bilaterals,.,0.0032577
2011,Europe,Lower middle income,Bilaterals,.,0.010049193
2011,Africa,Low income,Bilaterals,1,0.010334586
2011,Europe,Lower middle income,Bilaterals,.,0.007727623
2011,Europe,Upper middle income,Bilaterals,.,0.003721923
2011,Americas,Upper middle income,Bilaterals,.,0.01116577
2011,Americas,Upper middle income,Bilaterals,.,0.01116577
2011,Africa,Upper middle income,Bilaterals,1,0.012043455
2011,Western Pacific,Low income,Bilaterals,1,0.011197158
2011,Europe,Lower middle income,Bilaterals,1,0.012206204
2011,Western Pacific,Lower middle income,Bilaterals,.,0.011730899
2011,Europe,Upper middle income,Bilaterals,.,0.004370636
2011,South-East Asia,Upper middle income,Bilaterals,.,0.01206478
2011,Americas,Lower middle income,Bilaterals,.,0.012282348
2011,Western Pacific,Not applicable,Bilaterals,.,0.01059143
2011,Western Pacific,Lower middle income,Bilaterals,3,0.014944973
2011,Europe,Upper middle income,Multilaterals,.,0.375735892
2011,South-East Asia,Lower middle income,Bilaterals,.,0.007427243
2011,Europe,Lower middle income,Bilaterals,.,0.015430079
2011,Europe,Lower middle income,Bilaterals,.,0.015430079
2011,Europe,Low income,Bilaterals,.,0.015430079
2011,Europe,Low income,Bilaterals,.,0.015430079
2011,Africa,Low income,Bilaterals,3,0.016414651
2011,Western Pacific,Lower middle income,Bilaterals,3,0.017081287
2011,Africa,Low income,Bilaterals,.,0.015140785
2011,Not applicable,Not applicable,Bilaterals,1,0.015363542
2011,Africa,Low income,Bilaterals,.,0.005585016
2011,Africa,Low income,Bilaterals,.,0.016686498
2011,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.017321905
2011,Africa,Not applicable,Bilaterals,.,0.005818291
2011,Europe,Upper middle income,Multilaterals,.,0.363559266
2011,Not applicable,Not applicable,Bilaterals,1,0.016925936
2011,Europe,Lower middle income,Bilaterals,.,0.017878391
2011,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.020233967
2011,Americas,Upper middle income,Bilaterals,.,0.018201204
2011,Africa,Low income,Bilaterals,.,0.018395965
2011,Europe,Not applicable,Bilaterals,.,0.018488407
2011,Americas,Lower middle income,Bilaterals,.,0.019068903
2011,Americas,Lower middle income,Bilaterals,1,0.027602296
2011,Africa,Low income,Bilaterals,.,0.019971097
2011,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.020098387
2011,Americas,Low income,Bilaterals,.,0.020098387
2011,Africa,Low income,Bilaterals,.,0.02092188
2011,Americas,Low income,Bilaterals,.,0.127221197
2011,Africa,Upper middle income,Bilaterals,.,0.020990376
2011,Africa,Not applicable,Bilaterals,.,0.003629311
2011,Western Pacific,Low income,Bilaterals,.,0.0216572
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.02159075
2011,Africa,Low income,Bilaterals,.,0.023875227
2011,Africa,Lower middle income,Bilaterals,.,0.022084206
2011,Africa,Lower middle income,Bilaterals,.,0.024750688
2011,Europe,Lower middle income,Bilaterals,.,0.01116577
2011,Americas,Upper middle income,Bilaterals,.,0.022331541
2011,Americas,Upper middle income,Bilaterals,.,0.022331541
2011,Africa,Low income,Bilaterals,.,0.019400621
2011,Western Pacific,Lower middle income,Bilaterals,3,0.025909611
2011,Europe,Upper middle income,Bilaterals,.,0.023344351
2011,Americas,Lower middle income,Bilaterals,.,0.023849081
2011,South-East Asia,Low income,Bilaterals,1,0.024396133
2011,Not applicable,Not applicable,Bilaterals,.,0.053609648
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.027281857
2011,Africa,Not applicable,Bilaterals,1,0.026243339
2011,Not applicable,Not applicable,Bilaterals,.,0.028723624
2011,Africa,Not applicable,Bilaterals,1,0.026699037
2011,Africa,Not applicable,Bilaterals,.,0.003287538
2011,Africa,Low income,Bilaterals,.,0.029730099
2011,Americas,Upper middle income,Multilaterals,.,0.317947944
2011,South-East Asia,Low income,Bilaterals,.,0.025390273
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.027558867
2011,South-East Asia,Low income,Multilaterals,.,0.306598157
2011,Africa,Low income,Bilaterals,.,0.298348614
2011,Africa,Low income,Bilaterals,.,0.290534528
2011,Americas,Lower middle income,Bilaterals,.,0.020032189
2011,South-East Asia,Upper middle income,Bilaterals,.,0.028928868
2011,Western Pacific,Upper middle income,Bilaterals,.,0.015133562
2011,South-East Asia,Lower middle income,Bilaterals,.,0.030267123
2011,Not applicable,Not applicable,Bilaterals,1,0.024005535
2011,Western Pacific,Lower middle income,Bilaterals,3,0.034576915
2011,Africa,Low income,Multilaterals,.,0.267745732
2011,Americas,Lower middle income,Bilaterals,.,0.032741389
2011,Not applicable,Not applicable,Bilaterals,.,0.033497311
2011,South-East Asia,Low income,Bilaterals,.,0.038124449
2011,Africa,Lower middle income,Bilaterals,.,0.034697967
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.032208586
2011,Africa,Upper middle income,Bilaterals,.,0.030180757
2011,Western Pacific,Lower middle income,Bilaterals,.,0.040909965
2011,Western Pacific,Not applicable,Bilaterals,.,0.036072801
2011,Western Pacific,Lower middle income,Bilaterals,.,0.037648158
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.042362208
2011,Africa,Low income,Bilaterals,.,0.042922183
2011,Africa,Not applicable,Bilaterals,.,0.034991118
2011,Europe,Lower middle income,Bilaterals,.,0.011595091
2011,Americas,Lower middle income,Bilaterals,.,0.039080197
2011,Africa,Upper middle income,Bilaterals,.,0.040397758
2011,Americas,Upper middle income,Bilaterals,.,0.043712848
2011,Americas,Low income,Bilaterals,.,0.092523027
2011,Western Pacific,Lower middle income,Multilaterals,.,0.23035826
2011,Africa,Low income,Bilaterals,.,0.20444475
2011,Africa,Low income,Bilaterals,.,0.032354712
2011,Western Pacific,Upper middle income,Bilaterals,3,0.047840043
2011,Africa,Not applicable,Bilaterals,1,0.011986492
2011,Africa,Low income,Multilaterals,.,0.031002939
2011,Africa,Low income,Bilaterals,.,0.184259622
2011,Americas,Upper middle income,Bilaterals,.,0.053372383
2011,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.053807848
2011,Not applicable,Not applicable,Bilaterals,.,0.054220222
2011,Europe,Lower middle income,Bilaterals,.,0.055218129
2011,Africa,Lower middle income,Bilaterals,4,0.050090793
2011,Africa,Upper middle income,Bilaterals,.,0.060367439
2011,Americas,Upper middle income,Bilaterals,.,0.056945429
2011,Americas,Upper middle income,Bilaterals,.,0.060295161
2011,Europe,Lower middle income,Bilaterals,.,0.10078725
2011,South-East Asia,Low income,Bilaterals,1,0.056685612
2011,Western Pacific,Lower middle income,Bilaterals,.,0.024087812
2011,Africa,Not applicable,Bilaterals,1,0.065368292
2011,Not applicable,Not applicable,Bilaterals,1,0.064245321
2011,South-East Asia,Lower middle income,Bilaterals,.,0.06714237
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.07359657
2011,Americas,Upper middle income,Bilaterals,.,0.075619201
2011,Western Pacific,Upper middle income,Bilaterals,.,0.070354613
2011,South-East Asia,Low income,Bilaterals,.,0.076337443
2011,Western Pacific,Not applicable,Bilaterals,.,0.007797618
2011,Africa,Low income,Bilaterals,.,0.081175768
2011,Americas,Upper middle income,Bilaterals,.,0.165125231
2011,South-East Asia,Low income,Bilaterals,.,0.083931631
2011,Eastern Mediterranean,Low income,Bilaterals,.,0.07886232
2011,Western Pacific,Lower middle income,Bilaterals,.,0.076099064
2011,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.082201862
2011,Africa,Lower middle income,Bilaterals,.,0.077899114
2011,South-East Asia,Lower middle income,Bilaterals,.,0.082822381
2011,Europe,Lower middle income,Bilaterals,.,0.028734396
2011,Europe,Low income,Bilaterals,.,0.083983113
2011,Western Pacific,Upper middle income,Multilaterals,.,0.163891357
2011,Europe,Lower middle income,Bilaterals,.,0.219899807
2011,South-East Asia,Upper middle income,Bilaterals,.,0.084592391
2011,Africa,Low income,Bilaterals,.,0.070219726
2011,Not applicable,Not applicable,Bilaterals,.,0.081510125
2011,Western Pacific,Upper middle income,Bilaterals,.,0.082906589
2011,Americas,Lower middle income,Bilaterals,.,0.158369706
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.058861868
2011,Western Pacific,Lower middle income,Bilaterals,.,0.086891505
2011,Europe,Upper middle income,Bilaterals,.,0.04597506
2011,Africa,Lower middle income,Bilaterals,.,0.083507768
2011,Africa,Low income,Bilaterals,.,0.092997196
2011,Americas,Lower middle income,Bilaterals,.,0.145590424
2011,Americas,Lower middle income,Bilaterals,5,0.094909049
2011,Africa,Low income,Bilaterals,.,0.086888149
2011,Africa,Low income,Multilaterals,.,0.138618074
2011,Africa,Low income,Bilaterals,.,0.09441058
2011,Europe,Lower middle income,Bilaterals,.,0.121166889
2011,South-East Asia,Low income,Bilaterals,.,0.010554298
2011,South-East Asia,Low income,Bilaterals,.,0.010554298
2011,South-East Asia,Low income,Bilaterals,.,0.010871659
2011,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.109162558
2011,Not applicable,Not applicable,Bilaterals,.,0.126181472
2011,Africa,Low income,Bilaterals,.,0.114682512
2011,Africa,Low income,Bilaterals,.,0.115552544
2011,South-East Asia,Lower middle income,Bilaterals,.,0.05854643
2011,Europe,Lower middle income,Bilaterals,.,0.060534246
2011,Western Pacific,Lower middle income,Bilaterals,.,0.120043559
2011,South-East Asia,Lower middle income,Bilaterals,.,0.031295384
2011,Western Pacific,Low income,Bilaterals,.,0.141702381
2011,South-East Asia,Lower middle income,Bilaterals,.,0.127764137
2011,Europe,Lower middle income,Multilaterals,.,0.117975272
2011,Africa,Upper middle income,Multilaterals,.,0.114118969
2011,Americas,Upper middle income,Bilaterals,.,0.107191397
2011,South-East Asia,Low income,Bilaterals,.,0.121192689
2011,Africa,Low income,Bilaterals,.,0.091891328
2011,Africa,Low income,Bilaterals,.,0.131146019
2011,Africa,Low income,Multilaterals,.,0.086976898
2011,South-East Asia,Lower middle income,Bilaterals,.,0.147005612
2011,Africa,Low income,Bilaterals,.,0.166687286
2011,Europe,Lower middle income,Bilaterals,.,0.08784335
2011,Western Pacific,Upper middle income,Bilaterals,.,0.169825027
2011,Europe,Upper middle income,Bilaterals,.,0.158035364
2011,Africa,Low income,Bilaterals,.,0.015827378
2011,Africa,Low income,Bilaterals,.,0.015827378
2011,Americas,Upper middle income,Bilaterals,.,0.063625542
2011,Africa,Low income,Bilaterals,.,0.016307489
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.167486557
2011,South-East Asia,Lower middle income,Bilaterals,.,0.068293379
2011,Africa,Upper middle income,Bilaterals,.,0.160004396
2011,Americas,Lower middle income,Bilaterals,.,0.073646072
2011,Not applicable,Not applicable,Bilaterals,.,0.059955015
2011,Africa,Low income,Bilaterals,.,0.164392623
2011,Americas,Upper middle income,Bilaterals,.,0.07034319
2011,Africa,Not applicable,Bilaterals,.,0.166976267
2011,Not applicable,Not applicable,Bilaterals,.,0.189818098
2011,South-East Asia,Lower middle income,Bilaterals,.,0.194185661
2011,Africa,Low income,Multilaterals,.,0.066883308
2011,South-East Asia,Lower middle income,Bilaterals,4,0.18562813
2011,Not applicable,Not applicable,Bilaterals,.,0.188577716
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.246014621
2011,Africa,Low income,Bilaterals,.,0.202785257
2011,Africa,Low income,Bilaterals,.,0.218542986
2011,Africa,Low income,Bilaterals,.,0.227650286
2011,Europe,Lower middle income,Multilaterals,.,0.066430467
2011,Europe,Lower middle income,Multilaterals,.,0.016607617
2011,Americas,Upper middle income,Bilaterals,.,0.265770852
2011,Europe,Upper middle income,Multilaterals,.,0.065739865
2011,South-East Asia,Lower middle income,Bilaterals,.,0.282221269
2011,Europe,Lower middle income,Bilaterals,.,0.084341373
2011,Africa,Not applicable,Bilaterals,.,0.268385051
2011,Americas,Upper middle income,Bilaterals,.,0.061411738
2011,Not applicable,Not applicable,Bilaterals,1,0.376799276
2011,Africa,Lower middle income,Bilaterals,.,0.34257052
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.388830094
2011,South-East Asia,Low income,Bilaterals,.,0.009016316
2011,Europe,Upper middle income,Multilaterals,.,0.051315782
2011,Europe,Lower middle income,Bilaterals,.,0.464838154
2011,Americas,Lower middle income,Bilaterals,.,0.050372161
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.2044072
2011,Americas,Lower middle income,Bilaterals,.,0.04558054
2011,Africa,Low income,Bilaterals,.,0.337842467
2011,Europe,Low income,Bilaterals,.,0.162254057
2011,Africa,Lower middle income,Bilaterals,.,0.592786593
2011,Americas,Upper middle income,Bilaterals,.,0.060815146
2011,Western Pacific,Lower middle income,Bilaterals,.,0.728246442
2011,Europe,Lower middle income,Bilaterals,.,0.708588891
2011,Eastern Mediterranean,Low income,Bilaterals,.,0.871843601
2011,Americas,Low income,Bilaterals,.,0.011563344
2011,Not applicable,Not applicable,Bilaterals,3,0.993487015
2011,Africa,Low income,Bilaterals,.,0.162749388
2011,Europe,Upper middle income,Bilaterals,.,1.025522885
2011,Not applicable,Not applicable,Bilaterals,.,0.353533568
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,1.304991091
2011,Africa,Low income,Bilaterals,.,0.244124082
2011,Western Pacific,Lower middle income,Bilaterals,.,0.673559142
2011,Europe,Upper middle income,Multilaterals,.,0.029263332
2011,Europe,Lower middle income,Bilaterals,.,0.981284096
2011,Western Pacific,Lower middle income,Bilaterals,.,2.188793419
2011,Africa,Low income,Bilaterals,.,0.40687347
2011,Americas,Lower middle income,Bilaterals,4,0.027914426
2011,Europe,Lower middle income,Bilaterals,.,1.672657365
2011,Western Pacific,Upper middle income,Bilaterals,7,0.02809222
2011,Western Pacific,Not applicable,Bilaterals,.,4.919853615
2011,Europe,Lower middle income,Multilaterals,.,0.006277236
2011,Americas,Upper middle income,Multilaterals,.,0.008857396
2011,Western Pacific,Lower middle income,Multilaterals,.,0.010034543
2011,Europe,Lower middle income,Multilaterals,.,0.011346296
2011,Africa,Lower middle income,Multilaterals,.,0.013707537
2011,Eastern Mediterranean,Upper middle income,Multilaterals,.,0.02406901
2011,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.027166128
2011,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.019260954
2011,Europe,Lower middle income,Multilaterals,.,0.021077124
2011,Europe,Upper middle income,Multilaterals,.,0.030337531
2011,Europe,Lower middle income,Multilaterals,.,0.031593729
2011,Europe,Lower middle income,Multilaterals,.,0.035429582
2011,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.037195256
2011,Europe,Lower middle income,Multilaterals,.,0.043801593
2011,Europe,Lower middle income,Multilaterals,.,0.044286978
2011,Europe,Upper middle income,Multilaterals,.,0.043838487
2011,Europe,Lower middle income,Multilaterals,.,0.053144374
2011,Africa,Low income,Bilaterals,.,0.021910418
2011,Europe,Upper middle income,Multilaterals,.,0.059267872
2011,Europe,Lower middle income,Multilaterals,.,0.063773248
2011,Americas,Lower middle income,Bilaterals,.,0.013270206
2011,Africa,Not applicable,Multilaterals,.,0.070837021
2011,Europe,Lower middle income,Multilaterals,.,0.070859165
2011,Europe,Lower middle income,Multilaterals,.,0.036894839
2011,South-East Asia,Low income,Multilaterals,.,0.07669419
2011,Europe,Lower middle income,Multilaterals,.,0.088573956
2011,Africa,Low income,Multilaterals,.,0.086967783
2011,South-East Asia,Lower middle income,Bilaterals,.,0.007816039
2011,Not applicable,Not applicable,Multilaterals,.,0.090813278
2011,Europe,Lower middle income,Multilaterals,.,0.052786834
2011,Europe,Lower middle income,Multilaterals,.,0.11224446
2011,Africa,Low income,Multilaterals,.,0.152337247
2011,Europe,Lower middle income,Bilaterals,.,0.002311051
2011,Africa,Not applicable,Multilaterals,.,0.177147912
2011,Africa,Low income,Multilaterals,.,0.179185432
2011,Africa,Low income,Multilaterals,.,0.198215759
2011,South-East Asia,Lower middle income,Multilaterals,.,0.19849872
2011,Africa,Not applicable,Multilaterals,.,0.218777672
2011,Eastern Mediterranean,Low income,Multilaterals,.,0.22239158
2011,Not applicable,Not applicable,Multilaterals,.,0.265721868
2011,Not applicable,Not applicable,Bilaterals,.,0.001473899
2011,Africa,Low income,Multilaterals,.,0.275296122
2011,Eastern Mediterranean,Upper middle income,Multilaterals,.,0.340733239
2011,Africa,Low income,Bilaterals,3,0.009089553
2011,Africa,Low income,Multilaterals,.,0.506170751
2011,Africa,Not applicable,Multilaterals,.,0.554406508
2011,Americas,Upper middle income,Bilaterals,4,0.001214981
2011,Not applicable,Not applicable,Multilaterals,.,0.922654273
2011,Eastern Mediterranean,Low income,Multilaterals,.,0.05792595
2011,Eastern Mediterranean,Low income,Multilaterals,.,0.019327959
2011,Americas,Upper middle income,Bilaterals,4,0.001214981
